time,key,value
2018-06-11T22:03:20.953Z,fluorometric_chlorophyll_a,4.5981000000000005
2018-06-11T23:02:45.578Z,fluorometric_chlorophyll_a,4.6215
2018-06-12T00:02:10.111Z,fluorometric_chlorophyll_a,4.4694
2018-06-12T01:01:33.809Z,fluorometric_chlorophyll_a,4.1418
2018-06-12T02:00:59.604Z,fluorometric_chlorophyll_a,4.0248
2018-06-12T03:00:21.621Z,fluorometric_chlorophyll_a,4.3524
2018-06-12T03:47:47.582Z,fluorometric_chlorophyll_a,4.2705
2018-06-12T04:47:10.005Z,fluorometric_chlorophyll_a,3.8493
2018-06-12T05:46:35.173Z,fluorometric_chlorophyll_a,4.9374
2018-06-12T06:45:57.634Z,fluorometric_chlorophyll_a,4.4577
2018-06-12T07:45:19.592Z,fluorometric_chlorophyll_a,3.8493
2018-06-12T08:32:48.368Z,fluorometric_chlorophyll_a,3.2292
2018-06-12T09:32:11.769Z,fluorometric_chlorophyll_a,2.6325000000000003
2018-06-12T10:31:34.904Z,fluorometric_chlorophyll_a,2.2581
2018-06-12T11:31:01.604Z,fluorometric_chlorophyll_a,2.1177
2018-06-12T12:30:23.755Z,fluorometric_chlorophyll_a,2.3868
2018-06-12T13:17:54.736Z,fluorometric_chlorophyll_a,2.2698
2018-06-12T14:17:19.092Z,fluorometric_chlorophyll_a,2.6091
2018-06-12T15:16:43.282Z,fluorometric_chlorophyll_a,2.6091
2018-06-12T16:16:04.476Z,fluorometric_chlorophyll_a,2.8548
2018-06-12T17:15:27.927Z,fluorometric_chlorophyll_a,3.1122
2018-06-12T18:02:59.809Z,fluorometric_chlorophyll_a,2.8665000000000003
2018-06-12T19:02:25.441Z,fluorometric_chlorophyll_a,3.9546
2018-06-12T20:01:52.276Z,fluorometric_chlorophyll_a,2.2698
2018-06-12T21:01:13.085Z,fluorometric_chlorophyll_a,2.6442
2018-06-12T22:00:39.766Z,fluorometric_chlorophyll_a,3.8493
2018-06-12T22:48:09.522Z,fluorometric_chlorophyll_a,3.8376
2018-06-12T23:47:27.026Z,fluorometric_chlorophyll_a,4.5162
2018-06-13T00:46:50.338Z,fluorometric_chlorophyll_a,4.2939
2018-06-13T01:46:13.601Z,fluorometric_chlorophyll_a,3.978
2018-06-13T02:45:37.500Z,fluorometric_chlorophyll_a,5.1363
2018-06-13T03:33:08.349Z,fluorometric_chlorophyll_a,4.5513
2018-06-13T04:32:32.441Z,fluorometric_chlorophyll_a,3.7206
2018-06-13T05:31:56.651Z,fluorometric_chlorophyll_a,5.3937
2018-06-13T06:31:18.625Z,fluorometric_chlorophyll_a,4.3992000000000004
2018-06-13T07:30:42.546Z,fluorometric_chlorophyll_a,5.382000000000001
2018-06-13T08:18:11.331Z,fluorometric_chlorophyll_a,7.6167
2018-06-13T09:17:34.188Z,fluorometric_chlorophyll_a,5.3352
2018-06-13T10:17:01.772Z,fluorometric_chlorophyll_a,5.0544
2018-06-13T11:16:24.551Z,fluorometric_chlorophyll_a,4.4109
2018-06-13T12:15:47.710Z,fluorometric_chlorophyll_a,4.5864
2018-06-13T13:03:17.973Z,fluorometric_chlorophyll_a,4.3524
2018-06-13T14:02:40.263Z,fluorometric_chlorophyll_a,3.5568
2018-06-13T15:02:03.256Z,fluorometric_chlorophyll_a,3.2760000000000002
2018-06-13T16:15:15.578Z,fluorometric_chlorophyll_a,3.2175000000000002
2018-06-13T17:02:43.677Z,fluorometric_chlorophyll_a,3.2760000000000002
2018-06-13T18:02:04.631Z,fluorometric_chlorophyll_a,3.6972
2018-06-13T19:01:27.545Z,fluorometric_chlorophyll_a,4.0833
2018-06-13T20:00:52.128Z,fluorometric_chlorophyll_a,5.9319
2018-06-13T20:48:19.559Z,fluorometric_chlorophyll_a,5.7915
2018-06-13T21:47:45.769Z,fluorometric_chlorophyll_a,4.0365
2018-06-13T22:47:08.746Z,fluorometric_chlorophyll_a,5.0193
2018-06-13T23:46:32.986Z,fluorometric_chlorophyll_a,3.5451
2018-06-14T00:45:57.059Z,fluorometric_chlorophyll_a,3.5919000000000003
2018-06-14T01:45:18.036Z,fluorometric_chlorophyll_a,5.0661000000000005
2018-06-14T02:32:48.858Z,fluorometric_chlorophyll_a,4.6215
2018-06-14T03:32:14.232Z,fluorometric_chlorophyll_a,4.563
2018-06-14T04:45:28.125Z,fluorometric_chlorophyll_a,3.7791
2018-06-14T05:32:58.033Z,fluorometric_chlorophyll_a,4.4343
2018-06-14T06:32:21.447Z,fluorometric_chlorophyll_a,5.382000000000001
2018-06-14T07:31:44.867Z,fluorometric_chlorophyll_a,3.9546
2018-06-14T08:31:07.913Z,fluorometric_chlorophyll_a,4.3758
2018-06-14T09:30:32.371Z,fluorometric_chlorophyll_a,5.1246
2018-06-14T10:18:02.098Z,fluorometric_chlorophyll_a,4.9257
2018-06-14T11:17:24.197Z,fluorometric_chlorophyll_a,5.1948
2018-06-14T12:16:49.328Z,fluorometric_chlorophyll_a,4.5396
2018-06-14T13:16:12.473Z,fluorometric_chlorophyll_a,4.1418
2018-06-14T14:15:34.555Z,fluorometric_chlorophyll_a,4.4811000000000005
2018-06-14T15:16:56.151Z,fluorometric_chlorophyll_a,5.031000000000001
2018-06-14T16:16:21.229Z,fluorometric_chlorophyll_a,5.5458
2018-06-14T17:15:47.647Z,fluorometric_chlorophyll_a,5.4522
2018-06-14T18:03:18.183Z,fluorometric_chlorophyll_a,6.0957
2018-06-14T19:02:39.026Z,fluorometric_chlorophyll_a,2.8314
2018-06-14T20:01:58.407Z,fluorometric_chlorophyll_a,1.9071
2018-06-14T21:01:20.286Z,fluorometric_chlorophyll_a,1.4742
2018-06-14T22:00:46.742Z,fluorometric_chlorophyll_a,1.5678
2018-06-14T22:48:16.423Z,fluorometric_chlorophyll_a,2.1762
2018-06-14T23:47:37.355Z,fluorometric_chlorophyll_a,2.2932
2018-06-15T00:47:03.841Z,fluorometric_chlorophyll_a,2.7963
2018-06-15T01:46:26.272Z,fluorometric_chlorophyll_a,3.2877
2018-06-15T02:47:44.335Z,fluorometric_chlorophyll_a,2.4102
2018-06-15T03:47:09.482Z,fluorometric_chlorophyll_a,2.7729
2018-06-15T04:46:34.845Z,fluorometric_chlorophyll_a,3.4047
2018-06-15T05:46:00.361Z,fluorometric_chlorophyll_a,3.0069
2018-06-15T06:45:24.546Z,fluorometric_chlorophyll_a,1.7199
2018-06-15T07:32:55.437Z,fluorometric_chlorophyll_a,3.1941
2018-06-15T08:32:22.075Z,fluorometric_chlorophyll_a,2.0007
2018-06-15T09:31:46.482Z,fluorometric_chlorophyll_a,1.989
2018-06-15T10:33:10.355Z,fluorometric_chlorophyll_a,1.8603
2018-06-15T11:32:30.631Z,fluorometric_chlorophyll_a,1.4976
2018-06-15T12:45:41.816Z,fluorometric_chlorophyll_a,2.8080000000000003
2018-06-15T13:33:12.631Z,fluorometric_chlorophyll_a,1.4976
2018-06-15T14:32:35.983Z,fluorometric_chlorophyll_a,1.3104
2018-06-15T15:31:56.690Z,fluorometric_chlorophyll_a,1.6614
2018-06-15T16:31:24.552Z,fluorometric_chlorophyll_a,2.6559
2018-06-15T17:30:50.625Z,fluorometric_chlorophyll_a,1.5912
2018-06-15T18:30:15.756Z,fluorometric_chlorophyll_a,1.9773
2018-06-15T19:17:44.221Z,fluorometric_chlorophyll_a,1.1817
2018-06-15T20:17:07.997Z,fluorometric_chlorophyll_a,1.5444
2018-06-15T21:16:32.940Z,fluorometric_chlorophyll_a,0.9711000000000001
2018-06-15T22:17:52.470Z,fluorometric_chlorophyll_a,1.053
2018-06-15T23:17:17.599Z,fluorometric_chlorophyll_a,1.0998000000000001
2018-06-16T00:16:36.434Z,fluorometric_chlorophyll_a,0.9711000000000001
2018-06-16T01:17:59.319Z,fluorometric_chlorophyll_a,1.0764
2018-06-16T02:17:24.608Z,fluorometric_chlorophyll_a,1.0998000000000001
2018-06-16T03:16:44.269Z,fluorometric_chlorophyll_a,1.3104
2018-06-16T04:16:05.857Z,fluorometric_chlorophyll_a,1.2987
2018-06-16T05:15:31.171Z,fluorometric_chlorophyll_a,1.2285
2018-06-16T06:03:02.569Z,fluorometric_chlorophyll_a,0.9594
2018-06-16T07:02:27.030Z,fluorometric_chlorophyll_a,0.936
2018-06-16T08:15:42.339Z,fluorometric_chlorophyll_a,0.9243
2018-06-16T09:03:11.578Z,fluorometric_chlorophyll_a,0.9243
2018-06-16T10:02:33.614Z,fluorometric_chlorophyll_a,0.6669
2018-06-16T11:02:00.881Z,fluorometric_chlorophyll_a,0.7137
2018-06-16T12:01:27.059Z,fluorometric_chlorophyll_a,0.4446
2018-06-16T13:00:49.555Z,fluorometric_chlorophyll_a,0.3861
2018-06-16T13:48:16.743Z,fluorometric_chlorophyll_a,0.6084
2018-06-16T14:47:39.753Z,fluorometric_chlorophyll_a,0.5733
2018-06-16T15:47:07.223Z,fluorometric_chlorophyll_a,0.4446
2018-06-16T16:46:27.319Z,fluorometric_chlorophyll_a,0.4329
2018-06-16T17:47:51.934Z,fluorometric_chlorophyll_a,0.6786
2018-06-16T18:47:16.351Z,fluorometric_chlorophyll_a,0.6084
2018-06-16T19:46:40.025Z,fluorometric_chlorophyll_a,1.4040000000000001
2018-06-16T20:46:04.114Z,fluorometric_chlorophyll_a,1.2987
2018-06-16T21:45:31.963Z,fluorometric_chlorophyll_a,1.4391
2018-06-16T22:33:03.039Z,fluorometric_chlorophyll_a,1.2519
2018-06-16T23:32:28.578Z,fluorometric_chlorophyll_a,1.4391
2018-06-17T00:31:48.424Z,fluorometric_chlorophyll_a,1.2519
2018-06-17T01:31:13.947Z,fluorometric_chlorophyll_a,1.2051
2018-06-17T02:32:34.512Z,fluorometric_chlorophyll_a,1.2285
2018-06-17T03:45:45.049Z,fluorometric_chlorophyll_a,1.2285
2018-06-17T04:33:14.499Z,fluorometric_chlorophyll_a,1.2051
2018-06-17T05:32:38.733Z,fluorometric_chlorophyll_a,1.2168
2018-06-17T06:32:01.868Z,fluorometric_chlorophyll_a,1.1934
2018-06-17T07:31:27.361Z,fluorometric_chlorophyll_a,1.1349
2018-06-17T08:30:51.542Z,fluorometric_chlorophyll_a,1.053
2018-06-17T09:30:17.078Z,fluorometric_chlorophyll_a,1.2636
2018-06-17T10:17:47.798Z,fluorometric_chlorophyll_a,1.2519
2018-06-17T11:17:10.255Z,fluorometric_chlorophyll_a,0.9594
2018-06-17T12:16:32.286Z,fluorometric_chlorophyll_a,1.989
2018-06-17T13:15:59.757Z,fluorometric_chlorophyll_a,1.5561
2018-06-17T14:15:24.226Z,fluorometric_chlorophyll_a,2.0007
2018-06-17T15:02:53.638Z,fluorometric_chlorophyll_a,1.5561
2018-06-17T16:02:16.917Z,fluorometric_chlorophyll_a,1.8954
2018-06-17T17:01:41.125Z,fluorometric_chlorophyll_a,2.1762
2018-06-17T18:01:03.726Z,fluorometric_chlorophyll_a,2.8314
2018-06-17T19:00:29.224Z,fluorometric_chlorophyll_a,2.9601
2018-06-17T19:47:57.038Z,fluorometric_chlorophyll_a,3.8025
2018-06-17T20:47:22.775Z,fluorometric_chlorophyll_a,3.7323
2018-06-17T21:46:46.269Z,fluorometric_chlorophyll_a,5.9436
2018-06-17T22:46:08.684Z,fluorometric_chlorophyll_a,4.9725
2018-06-17T23:45:32.828Z,fluorometric_chlorophyll_a,2.7729
2018-06-18T00:33:01.676Z,fluorometric_chlorophyll_a,4.8087
2018-06-18T01:32:26.184Z,fluorometric_chlorophyll_a,5.9319
2018-06-18T02:31:53.651Z,fluorometric_chlorophyll_a,6.4818
2018-06-18T03:31:19.148Z,fluorometric_chlorophyll_a,5.4405
2018-06-18T04:30:43.598Z,fluorometric_chlorophyll_a,4.9842
2018-06-18T05:18:13.381Z,fluorometric_chlorophyll_a,4.2588
2018-06-18T06:17:43.467Z,fluorometric_chlorophyll_a,2.7027
2018-06-18T07:17:05.447Z,fluorometric_chlorophyll_a,1.9539
2018-06-18T08:30:18.341Z,fluorometric_chlorophyll_a,2.2347
2018-06-18T09:17:49.132Z,fluorometric_chlorophyll_a,2.2815
2018-06-18T10:17:14.676Z,fluorometric_chlorophyll_a,1.9656
2018-06-18T11:16:39.036Z,fluorometric_chlorophyll_a,1.9656
2018-06-18T12:16:02.209Z,fluorometric_chlorophyll_a,2.2581
2018-06-18T13:15:27.650Z,fluorometric_chlorophyll_a,1.5210000000000001
2018-06-18T14:02:53.265Z,fluorometric_chlorophyll_a,1.8369
2018-06-18T15:02:14.032Z,fluorometric_chlorophyll_a,1.8252000000000002
2018-06-18T16:01:34.578Z,fluorometric_chlorophyll_a,2.3166
2018-06-18T17:00:56.493Z,fluorometric_chlorophyll_a,2.0124
2018-06-18T18:02:19.272Z,fluorometric_chlorophyll_a,1.8369
2018-06-18T19:01:45.388Z,fluorometric_chlorophyll_a,2.6559
2018-06-18T20:01:07.140Z,fluorometric_chlorophyll_a,2.5389
2018-06-18T21:00:28.098Z,fluorometric_chlorophyll_a,2.6559
2018-06-18T21:47:55.763Z,fluorometric_chlorophyll_a,2.1879
2018-06-18T22:47:17.888Z,fluorometric_chlorophyll_a,2.1177
2018-06-18T23:46:48.908Z,fluorometric_chlorophyll_a,2.0592
2018-06-19T00:46:13.563Z,fluorometric_chlorophyll_a,1.8837000000000002
2018-06-19T01:45:38.176Z,fluorometric_chlorophyll_a,1.989
2018-06-19T02:33:09.592Z,fluorometric_chlorophyll_a,2.0709
2018-06-19T03:32:36.515Z,fluorometric_chlorophyll_a,1.9422000000000001
2018-06-19T04:32:00.641Z,fluorometric_chlorophyll_a,1.9188
2018-06-19T05:31:23.897Z,fluorometric_chlorophyll_a,2.0826000000000002
2018-06-19T06:30:48.427Z,fluorometric_chlorophyll_a,2.3634
2018-06-19T07:18:20.066Z,fluorometric_chlorophyll_a,1.4157
2018-06-19T08:17:44.381Z,fluorometric_chlorophyll_a,2.2815
2018-06-19T09:17:07.516Z,fluorometric_chlorophyll_a,2.0241000000000002
2018-06-19T10:16:32.776Z,fluorometric_chlorophyll_a,2.1528
2018-06-19T11:15:54.802Z,fluorometric_chlorophyll_a,2.3751
2018-06-19T12:15:19.147Z,fluorometric_chlorophyll_a,2.106
2018-06-19T13:02:47.493Z,fluorometric_chlorophyll_a,1.5912
2018-06-19T14:02:10.279Z,fluorometric_chlorophyll_a,1.6848
2018-06-19T15:01:35.259Z,fluorometric_chlorophyll_a,2.0007
2018-06-19T16:00:54.930Z,fluorometric_chlorophyll_a,0.9243
2018-06-19T17:00:19.900Z,fluorometric_chlorophyll_a,2.1411000000000002
2018-06-19T17:47:52.026Z,fluorometric_chlorophyll_a,2.3868
2018-06-19T18:47:16.217Z,fluorometric_chlorophyll_a,2.5974
2018-06-19T19:46:39.052Z,fluorometric_chlorophyll_a,2.5974
2018-06-19T20:46:03.226Z,fluorometric_chlorophyll_a,2.5389
2018-06-19T21:45:26.144Z,fluorometric_chlorophyll_a,2.6559
2018-06-19T22:32:57.786Z,fluorometric_chlorophyll_a,2.7144
2018-06-19T23:32:19.588Z,fluorometric_chlorophyll_a,2.7729
2018-06-20T00:45:34.440Z,fluorometric_chlorophyll_a,1.9188
2018-06-20T01:33:05.332Z,fluorometric_chlorophyll_a,2.2815
2018-06-20T02:32:27.232Z,fluorometric_chlorophyll_a,2.4804
2018-06-20T03:45:43.453Z,fluorometric_chlorophyll_a,2.3868
2018-06-20T04:33:14.071Z,fluorometric_chlorophyll_a,2.4219
2018-06-20T05:32:35.976Z,fluorometric_chlorophyll_a,2.2464
2018-06-20T06:31:57.801Z,fluorometric_chlorophyll_a,2.34
2018-06-20T07:31:22.519Z,fluorometric_chlorophyll_a,2.3517
2018-06-20T08:30:43.507Z,fluorometric_chlorophyll_a,2.3751
2018-06-20T09:32:03.667Z,fluorometric_chlorophyll_a,2.7846
2018-06-20T10:31:28.598Z,fluorometric_chlorophyll_a,2.6559
2018-06-20T11:30:55.006Z,fluorometric_chlorophyll_a,2.5155000000000003
2018-06-20T12:30:16.897Z,fluorometric_chlorophyll_a,2.4687
2018-06-20T13:17:47.437Z,fluorometric_chlorophyll_a,2.4453
2018-06-20T14:17:11.542Z,fluorometric_chlorophyll_a,2.4336
2018-06-20T15:16:37.500Z,fluorometric_chlorophyll_a,2.5740000000000003
2018-06-20T16:16:01.516Z,fluorometric_chlorophyll_a,2.6208
2018-06-20T17:17:24.993Z,fluorometric_chlorophyll_a,2.6793
2018-06-20T18:16:46.858Z,fluorometric_chlorophyll_a,2.7846
2018-06-20T19:16:10.661Z,fluorometric_chlorophyll_a,3.7206
2018-06-20T20:15:30.506Z,fluorometric_chlorophyll_a,3.5334000000000003
2018-06-20T21:03:03.986Z,fluorometric_chlorophyll_a,4.0833
2018-06-20T22:02:32.467Z,fluorometric_chlorophyll_a,3.8142
2018-06-20T23:01:59.217Z,fluorometric_chlorophyll_a,4.1886
2018-06-21T00:01:24.397Z,fluorometric_chlorophyll_a,4.5396
2018-06-21T01:00:46.411Z,fluorometric_chlorophyll_a,4.2705
2018-06-21T01:48:11.670Z,fluorometric_chlorophyll_a,6.4350000000000005
2018-06-21T02:47:33.101Z,fluorometric_chlorophyll_a,5.7213
2018-06-21T04:00:50.640Z,fluorometric_chlorophyll_a,7.1487
2018-06-21T04:48:17.997Z,fluorometric_chlorophyll_a,5.7564
2018-06-21T05:47:42.796Z,fluorometric_chlorophyll_a,6.5052
2018-06-21T07:00:59.684Z,fluorometric_chlorophyll_a,6.633900000000001
2018-06-21T08:00:25.707Z,fluorometric_chlorophyll_a,6.1074
2018-06-21T08:47:53.298Z,fluorometric_chlorophyll_a,6.5520000000000005
2018-06-21T09:47:19.298Z,fluorometric_chlorophyll_a,6.6105
2018-06-21T11:00:35.003Z,fluorometric_chlorophyll_a,6.3414
2018-06-21T11:48:06.835Z,fluorometric_chlorophyll_a,6.0606
2018-06-21T12:47:29.759Z,fluorometric_chlorophyll_a,5.0076
2018-06-21T13:46:52.367Z,fluorometric_chlorophyll_a,4.6683
2018-06-21T14:46:15.296Z,fluorometric_chlorophyll_a,4.7736
2018-06-21T15:45:38.128Z,fluorometric_chlorophyll_a,4.1769
2018-06-21T16:46:57.681Z,fluorometric_chlorophyll_a,6.8094
2018-06-21T17:46:23.924Z,fluorometric_chlorophyll_a,6.1191
2018-06-21T18:45:50.782Z,fluorometric_chlorophyll_a,7.2423
2018-06-21T19:33:19.216Z,fluorometric_chlorophyll_a,7.0083
2018-06-21T20:32:44.529Z,fluorometric_chlorophyll_a,6.6222
2018-06-21T21:45:57.338Z,fluorometric_chlorophyll_a,7.8039000000000005
2018-06-21T22:45:14.871Z,fluorometric_chlorophyll_a,6.6690000000000005
2018-06-21T23:46:35.184Z,fluorometric_chlorophyll_a,6.048900000000001
2018-06-22T00:46:00.732Z,fluorometric_chlorophyll_a,6.1542
2018-06-22T01:45:27.170Z,fluorometric_chlorophyll_a,6.7275
2018-06-22T02:32:57.015Z,fluorometric_chlorophyll_a,5.8851
2018-06-22T03:32:23.312Z,fluorometric_chlorophyll_a,4.68
2018-06-22T04:45:37.302Z,fluorometric_chlorophyll_a,5.3937
2018-06-22T05:33:09.233Z,fluorometric_chlorophyll_a,4.4811000000000005
2018-06-22T06:32:33.183Z,fluorometric_chlorophyll_a,4.5396
2018-06-22T07:31:58.563Z,fluorometric_chlorophyll_a,4.8789
2018-06-22T08:31:21.779Z,fluorometric_chlorophyll_a,6.1776
2018-06-22T09:30:48.114Z,fluorometric_chlorophyll_a,5.6745
2018-06-22T10:18:20.206Z,fluorometric_chlorophyll_a,7.2072
2018-06-22T11:17:46.819Z,fluorometric_chlorophyll_a,6.7977
2018-06-22T12:30:56.496Z,fluorometric_chlorophyll_a,7.768800000000001
2018-06-22T13:30:15.226Z,fluorometric_chlorophyll_a,7.9677
2018-06-22T14:17:44.815Z,fluorometric_chlorophyll_a,7.5699000000000005
2018-06-22T15:17:08.216Z,fluorometric_chlorophyll_a,7.605
2018-06-22T16:16:34.670Z,fluorometric_chlorophyll_a,7.8624
2018-06-22T17:16:03.559Z,fluorometric_chlorophyll_a,8.9505
2018-06-22T18:15:30.331Z,fluorometric_chlorophyll_a,8.763300000000001
2018-06-22T19:02:56.457Z,fluorometric_chlorophyll_a,7.534800000000001
2018-06-22T20:02:17.499Z,fluorometric_chlorophyll_a,6.3297
2018-06-22T21:01:40.769Z,fluorometric_chlorophyll_a,8.6346
2018-06-22T22:01:03.838Z,fluorometric_chlorophyll_a,7.839
2018-06-22T23:00:30.622Z,fluorometric_chlorophyll_a,9.0792
2018-06-22T23:47:58.243Z,fluorometric_chlorophyll_a,8.6697
2018-06-23T00:47:20.881Z,fluorometric_chlorophyll_a,9.3132
2018-06-23T01:46:44.486Z,fluorometric_chlorophyll_a,9.6408
2018-06-23T02:46:08.726Z,fluorometric_chlorophyll_a,10.6236
2018-06-23T03:45:34.526Z,fluorometric_chlorophyll_a,9.0558
2018-06-23T04:33:04.512Z,fluorometric_chlorophyll_a,8.9271
2018-06-23T05:32:30.144Z,fluorometric_chlorophyll_a,9.2664
2018-06-23T06:45:47.085Z,fluorometric_chlorophyll_a,8.9388
2018-06-23T07:33:18.365Z,fluorometric_chlorophyll_a,9.36
2018-06-23T08:32:43.183Z,fluorometric_chlorophyll_a,8.6814
2018-06-23T09:32:03.398Z,fluorometric_chlorophyll_a,8.0847
2018-06-23T10:31:25.934Z,fluorometric_chlorophyll_a,8.3187
2018-06-23T11:30:47.167Z,fluorometric_chlorophyll_a,8.3538
2018-06-23T12:18:17.210Z,fluorometric_chlorophyll_a,7.5699000000000005
2018-06-23T13:17:43.733Z,fluorometric_chlorophyll_a,8.2251
2018-06-23T14:17:10.726Z,fluorometric_chlorophyll_a,6.8796
2018-06-23T15:16:33.848Z,fluorometric_chlorophyll_a,7.1721
